timestamp,1557795148218,dataType,AppUsageEventEntity,name,도돌 키보드,packageName,com.fiberthemax.OpQ2keyboard,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795165642,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795165654,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795166997,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795167007,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795170213,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795170233,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795170388,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795170414,dataType,AppUsageEventEntity,name,Samsung Experience 홈,packageName,com.sec.android.app.launcher,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795172022,dataType,AppUsageEventEntity,name,Samsung Experience 홈,packageName,com.sec.android.app.launcher,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795172047,dataType,AppUsageEventEntity,name,Google VR 서비스,packageName,com.google.vr.vrcore,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795172050,dataType,AppUsageEventEntity,name,Chrome,packageName,com.android.chrome,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,True
timestamp,1557795172188,dataType,AppUsageEventEntity,name,com.sec.android.app.chromecustomizations,packageName,com.sec.android.app.chromecustomizations,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557795177559,dataType,AppUsageEventEntity,name,Dropsync,packageName,com.ttxapps.dropsync,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795205053,dataType,AppUsageEventEntity,name,SCPM Client,packageName,com.samsung.android.sm.policy,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557795347764,dataType,AppUsageEventEntity,name,빅스비 홈,packageName,com.samsung.android.app.spage,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795391698,dataType,AppUsageEventEntity,name,Logger,packageName,iclab.kaist.ac.kr.msband_logger,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795415599,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,SCREEN_NON_INTERACTIVE,isUpdatedSystemApp,False
timestamp,1557795416003,dataType,AppUsageEventEntity,name,Chrome,packageName,com.android.chrome,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,True
timestamp,1557795417018,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557795417872,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795417879,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795418498,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795418529,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795423985,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,SCREEN_INTERACTIVE,isUpdatedSystemApp,False
timestamp,1557795424063,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795424167,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,KEYGUARD_HIDDEN,isUpdatedSystemApp,False
